from_address,to_address,amount,timestamp,tx_hash
0x_norm_101,0x_norm_250,2.3729,1700035354,0x_tx_2254
0x_norm_986,0x_norm_377,3.5794,1700001857,0x_tx_2255
0x_norm_923,0x_norm_911,4.4908,1700058123,0x_tx_2256
0x_norm_723,0x_norm_150,0.2945,1700086528,0x_tx_2257
0x_norm_925,0x_norm_57,1.3419,1700049511,0x_tx_2258
0x_norm_398,0x_norm_432,1.1314,1700075371,0x_tx_2259
0x_norm_959,0x_norm_938,3.7645,1700002219,0x_tx_2260
0x_norm_655,0x_norm_98,2.7675,1700018245,0x_tx_2261
0x_norm_514,0x_norm_353,2.5031,1700022197,0x_tx_2262
0x_norm_537,0x_norm_273,4.0144,1700026036,0x_tx_2263
0x_norm_601,0x_norm_594,1.5247,1700019259,0x_tx_2264
0x_norm_762,0x_norm_724,1.7316,1700081981,0x_tx_2265
0x_norm_160,0x_norm_120,4.4897,1700077507,0x_tx_2266
0x_norm_590,0x_norm_940,1.0085,1700063490,0x_tx_2267
0x_norm_345,0x_norm_989,1.45,1700029486,0x_tx_2268
0x_norm_986,0x_norm_493,1.1085,1700062774,0x_tx_2269
0x_norm_112,0x_norm_356,1.8931,1700094722,0x_tx_2270
0x_norm_895,0x_norm_799,4.2342,1700096374,0x_tx_2271
0x_norm_398,0x_norm_972,4.9497,1700097487,0x_tx_2272
0x_norm_417,0x_norm_381,4.6265,1700078809,0x_tx_2273
0x_norm_787,0x_norm_378,0.3888,1700085356,0x_tx_2274
0x_norm_925,0x_norm_513,0.6425,1700007167,0x_tx_2275
0x_norm_721,0x_norm_258,2.1092,1700059768,0x_tx_2276
0x_norm_552,0x_norm_151,2.1838,1700014777,0x_tx_2277
0x_norm_703,0x_norm_15,1.0343,1700068692,0x_tx_2278
0x_norm_414,0x_norm_603,2.4284,1700074205,0x_tx_2279
0x_norm_576,0x_norm_286,3.1251,1700023848,0x_tx_2280
0x_norm_316,0x_norm_544,0.151,1700017672,0x_tx_2281
0x_norm_70,0x_norm_474,1.2428,1700087870,0x_tx_2282
0x_norm_0,0x_norm_4,4.8311,1700063229,0x_tx_2283
0x_norm_886,0x_norm_4,3.9039,1700027603,0x_tx_2284
0x_norm_213,0x_norm_146,4.713,1700059297,0x_tx_2285
0x_norm_964,0x_norm_786,3.6662,1700000792,0x_tx_2286
0x_norm_745,0x_norm_676,4.937,1700049861,0x_tx_2287
0x_norm_558,0x_norm_532,0.1899,1700056006,0x_tx_2288
0x_norm_153,0x_norm_98,1.5951,1700083091,0x_tx_2289
0x_norm_21,0x_norm_324,2.2722,1700014117,0x_tx_2290
0x_norm_925,0x_norm_929,4.9055,1700074690,0x_tx_2291
0x_norm_616,0x_norm_795,2.9418,1700024119,0x_tx_2292
0x_norm_81,0x_norm_554,4.6791,1700058060,0x_tx_2293
0x_norm_766,0x_norm_845,0.3288,1700044757,0x_tx_2294
0x_norm_716,0x_norm_441,4.3456,1700037067,0x_tx_2295
0x_norm_942,0x_norm_415,3.9659,1700000602,0x_tx_2296
0x_norm_549,0x_norm_220,3.2114,1700064145,0x_tx_2297
0x_norm_699,0x_norm_848,2.4962,1700092361,0x_tx_2298
0x_norm_538,0x_norm_477,0.9118,1700096309,0x_tx_2299
0x_norm_982,0x_norm_481,4.6087,1700063580,0x_tx_2300
0x_norm_660,0x_norm_863,3.4147,1700011867,0x_tx_2301
0x_norm_427,0x_norm_415,2.8683,1700075809,0x_tx_2302
0x_norm_719,0x_norm_331,4.0436,1700009528,0x_tx_2303
0x_norm_483,0x_norm_570,4.9127,1700054411,0x_tx_2304
0x_norm_551,0x_norm_782,2.6702,1700077830,0x_tx_2305
0x_norm_488,0x_norm_953,1.2031,1700059349,0x_tx_2306
0x_norm_220,0x_norm_846,2.4057,1700066539,0x_tx_2307
0x_norm_467,0x_norm_257,1.2455,1700019850,0x_tx_2308
0x_norm_150,0x_norm_938,1.316,1700017123,0x_tx_2309
0x_norm_788,0x_norm_115,3.0717,1700011825,0x_tx_2310
0x_norm_459,0x_norm_266,2.8813,1700027054,0x_tx_2311
0x_norm_599,0x_norm_950,3.2853,1700028431,0x_tx_2312
0x_norm_425,0x_norm_154,4.9615,1700079964,0x_tx_2313
0x_norm_131,0x_norm_51,1.9933,1700023533,0x_tx_2314
0x_norm_492,0x_norm_796,4.4843,1700087713,0x_tx_2315
0x_norm_626,0x_norm_693,2.664,1700044699,0x_tx_2316
0x_norm_976,0x_norm_774,2.4988,1700004560,0x_tx_2317
0x_norm_380,0x_norm_192,2.8943,1700088127,0x_tx_2318
0x_norm_838,0x_norm_880,0.924,1700094732,0x_tx_2319
0x_norm_669,0x_norm_496,4.8319,1700055181,0x_tx_2320
0x_norm_63,0x_norm_509,3.16,1700041904,0x_tx_2321
0x_norm_446,0x_norm_114,4.8304,1700037195,0x_tx_2322
0x_norm_744,0x_norm_2,1.8494,1700080389,0x_tx_2323
0x_norm_413,0x_norm_265,0.829,1700007498,0x_tx_2324
0x_norm_938,0x_norm_630,4.9496,1700025024,0x_tx_2325
0x_norm_250,0x_norm_400,4.9983,1700062671,0x_tx_2326
0x_norm_294,0x_norm_840,0.1442,1700075939,0x_tx_2327
0x_norm_910,0x_norm_528,1.1108,1700063575,0x_tx_2328
0x_norm_602,0x_norm_94,3.5286,1700053833,0x_tx_2329
0x_norm_647,0x_norm_159,0.7682,1700030928,0x_tx_2330
0x_norm_229,0x_norm_475,3.3377,1700063005,0x_tx_2331
0x_norm_290,0x_norm_689,3.4061,1700074509,0x_tx_2332
0x_norm_725,0x_norm_275,3.3642,1700040690,0x_tx_2333
0x_norm_281,0x_norm_275,4.9703,1700010947,0x_tx_2334
0x_norm_722,0x_norm_65,2.1301,1700026192,0x_tx_2335
0x_norm_519,0x_norm_468,4.7476,1700013244,0x_tx_2336
0x_norm_416,0x_norm_258,1.9317,1700062081,0x_tx_2337
0x_norm_732,0x_norm_179,3.5361,1700049077,0x_tx_2338
0x_norm_47,0x_norm_274,1.5724,1700076326,0x_tx_2339
0x_norm_343,0x_norm_532,4.9495,1700042795,0x_tx_2340
0x_norm_277,0x_norm_39,4.8355,1700025537,0x_tx_2341
0x_norm_201,0x_norm_536,4.2048,1700036184,0x_tx_2342
0x_norm_930,0x_norm_848,1.5077,1700021242,0x_tx_2343
0x_norm_934,0x_norm_748,0.5969,1700044576,0x_tx_2344
0x_norm_934,0x_norm_317,1.8456,1700067649,0x_tx_2345
0x_norm_538,0x_norm_515,3.6825,1700068306,0x_tx_2346
0x_norm_524,0x_norm_644,4.6928,1700092287,0x_tx_2347
0x_norm_745,0x_norm_856,0.6952,1700006431,0x_tx_2348
0x_norm_844,0x_norm_744,3.0147,1700040612,0x_tx_2349
0x_norm_546,0x_norm_258,3.8395,1700073456,0x_tx_2350
0x_norm_708,0x_norm_897,2.2956,1700068750,0x_tx_2351
0x_norm_7,0x_norm_957,4.3497,1700082137,0x_tx_2352
0x_norm_24,0x_norm_893,4.6562,1700024142,0x_tx_2353
0x_norm_86,0x_norm_957,3.6036,1700027589,0x_tx_2354
0x_norm_339,0x_norm_840,1.5953,1700023505,0x_tx_2355
0x_norm_185,0x_norm_472,0.2414,1700008920,0x_tx_2356
0x_norm_864,0x_norm_87,2.1061,1700082710,0x_tx_2357
0x_norm_369,0x_norm_653,1.0671,1700045429,0x_tx_2358
0x_norm_434,0x_norm_381,1.9863,1700073451,0x_tx_2359
0x_norm_494,0x_norm_624,3.1868,1700018164,0x_tx_2360
0x_norm_411,0x_norm_415,2.3934,1700096379,0x_tx_2361
0x_norm_331,0x_norm_485,0.3136,1700060149,0x_tx_2362
0x_norm_927,0x_norm_335,2.3863,1700083472,0x_tx_2363
0x_norm_348,0x_norm_320,3.7386,1700019308,0x_tx_2364
0x_norm_269,0x_norm_640,1.743,1700035040,0x_tx_2365
0x_norm_29,0x_norm_877,0.4345,1700078679,0x_tx_2366
0x_norm_734,0x_norm_208,2.7603,1700040368,0x_tx_2367
0x_norm_659,0x_norm_246,0.6177,1700068067,0x_tx_2368
0x_norm_722,0x_norm_500,0.334,1700003896,0x_tx_2369
0x_norm_776,0x_norm_938,2.165,1700078315,0x_tx_2370
0x_norm_492,0x_norm_569,0.3753,1700052383,0x_tx_2371
0x_norm_482,0x_norm_489,0.4613,1700015849,0x_tx_2372
0x_norm_257,0x_norm_376,3.4674,1700083977,0x_tx_2373
0x_norm_968,0x_norm_686,0.7271,1700076095,0x_tx_2374
0x_norm_255,0x_norm_140,3.1235,1700096448,0x_tx_2375
0x_norm_638,0x_norm_958,4.112,1700053931,0x_tx_2376
0x_norm_395,0x_norm_333,4.6131,1700076034,0x_tx_2377
0x_norm_623,0x_norm_76,4.3506,1700010844,0x_tx_2378
0x_norm_440,0x_norm_377,2.7181,1700084493,0x_tx_2379
0x_norm_332,0x_norm_490,4.1004,1700034073,0x_tx_2380
0x_norm_673,0x_norm_669,1.2678,1700012334,0x_tx_2381
0x_norm_651,0x_norm_157,0.9718,1700058354,0x_tx_2382
0x_norm_2,0x_norm_452,3.2036,1700062461,0x_tx_2383
0x_norm_832,0x_norm_372,1.4121,1700051650,0x_tx_2384
0x_norm_437,0x_norm_527,3.0851,1700063226,0x_tx_2385
0x_norm_627,0x_norm_159,2.7703,1700028471,0x_tx_2386
0x_norm_795,0x_norm_872,4.3569,1700055386,0x_tx_2387
0x_norm_931,0x_norm_282,1.4949,1700042025,0x_tx_2388
0x_norm_387,0x_norm_572,1.0929,1700086569,0x_tx_2389
0x_norm_944,0x_norm_421,1.1406,1700089780,0x_tx_2390
0x_norm_868,0x_norm_168,4.4256,1700039530,0x_tx_2391
0x_norm_305,0x_norm_729,3.7721,1700028261,0x_tx_2392
0x_norm_110,0x_norm_141,3.3776,1700010517,0x_tx_2393
0x_norm_816,0x_norm_833,4.2002,1700099631,0x_tx_2394
0x_norm_109,0x_norm_816,0.1214,1700086351,0x_tx_2395
0x_norm_609,0x_norm_8,0.4838,1700081682,0x_tx_2396
0x_norm_321,0x_norm_779,2.8079,1700057753,0x_tx_2397
0x_norm_111,0x_norm_620,0.4827,1700020907,0x_tx_2398
0x_norm_259,0x_norm_748,0.7093,1700050365,0x_tx_2399
0x_norm_627,0x_norm_488,2.376,1700069551,0x_tx_2400
0x_norm_600,0x_norm_369,1.2523,1700013248,0x_tx_2401
0x_norm_722,0x_norm_834,3.1707,1700089518,0x_tx_2402
0x_norm_746,0x_norm_219,2.7332,1700005046,0x_tx_2403
0x_norm_628,0x_norm_256,2.599,1700055364,0x_tx_2404
0x_norm_247,0x_norm_584,2.2846,1700052439,0x_tx_2405
0x_norm_402,0x_norm_435,0.2955,1700052543,0x_tx_2406
0x_norm_673,0x_norm_570,0.3478,1700002586,0x_tx_2407
0x_norm_130,0x_norm_760,0.9726,1700036569,0x_tx_2408
0x_norm_377,0x_norm_510,2.9223,1700050501,0x_tx_2409
0x_norm_444,0x_norm_124,2.3366,1700007291,0x_tx_2410
0x_norm_879,0x_norm_736,1.5291,1700009056,0x_tx_2411
0x_norm_195,0x_norm_746,4.7473,1700083018,0x_tx_2412
0x_norm_407,0x_norm_27,0.3094,1700039491,0x_tx_2413
0x_norm_87,0x_norm_447,3.5573,1700009025,0x_tx_2414
0x_norm_578,0x_norm_202,4.8654,1700009818,0x_tx_2415
0x_norm_173,0x_norm_873,2.7554,1700088298,0x_tx_2416
0x_norm_436,0x_norm_544,4.8515,1700024256,0x_tx_2417
0x_norm_731,0x_norm_233,2.8436,1700013402,0x_tx_2418
0x_norm_640,0x_norm_896,3.6233,1700005506,0x_tx_2419
0x_norm_625,0x_norm_818,3.6221,1700097880,0x_tx_2420
0x_norm_203,0x_norm_93,1.4908,1700097952,0x_tx_2421
0x_norm_228,0x_norm_298,2.6111,1700062118,0x_tx_2422
0x_norm_666,0x_norm_521,3.5571,1700079266,0x_tx_2423
0x_norm_756,0x_norm_235,4.0994,1700045939,0x_tx_2424
0x_norm_352,0x_norm_724,3.1495,1700019512,0x_tx_2425
0x_norm_565,0x_norm_505,1.4372,1700087470,0x_tx_2426
0x_norm_702,0x_norm_19,2.4478,1700018019,0x_tx_2427
0x_norm_992,0x_norm_193,0.4355,1700088183,0x_tx_2428
0x_norm_192,0x_norm_453,0.8109,1700093600,0x_tx_2429
0x_norm_561,0x_norm_112,4.8073,1700013968,0x_tx_2430
0x_norm_928,0x_norm_806,4.436,1700074011,0x_tx_2431
0x_norm_55,0x_norm_339,0.2674,1700004033,0x_tx_2432
0x_norm_237,0x_norm_900,3.1049,1700004895,0x_tx_2433
0x_norm_265,0x_norm_132,4.6148,1700081894,0x_tx_2434
0x_norm_412,0x_norm_524,4.707,1700042349,0x_tx_2435
0x_norm_440,0x_norm_412,0.7866,1700004177,0x_tx_2436
0x_norm_178,0x_norm_626,0.6458,1700038547,0x_tx_2437
0x_norm_347,0x_norm_946,1.1301,1700016218,0x_tx_2438
0x_norm_39,0x_norm_577,2.9636,1700028389,0x_tx_2439
0x_norm_250,0x_norm_327,4.4662,1700012843,0x_tx_2440
0x_norm_583,0x_norm_659,1.4219,1700092461,0x_tx_2441
0x_norm_132,0x_norm_171,4.3962,1700075715,0x_tx_2442
0x_norm_678,0x_norm_19,4.1655,1700034456,0x_tx_2443
0x_norm_500,0x_norm_384,1.3329,1700027470,0x_tx_2444
0x_norm_947,0x_norm_190,3.6327,1700021320,0x_tx_2445
0x_norm_646,0x_norm_189,1.9524,1700063649,0x_tx_2446
0x_norm_275,0x_norm_785,3.2403,1700077765,0x_tx_2447
0x_norm_477,0x_norm_533,1.7631,1700024597,0x_tx_2448
0x_norm_661,0x_norm_929,1.3743,1700043482,0x_tx_2449
0x_norm_515,0x_norm_357,1.3491,1700033711,0x_tx_2450
0x_norm_998,0x_norm_227,4.346,1700042280,0x_tx_2451
0x_norm_768,0x_norm_687,1.2944,1700001326,0x_tx_2452
0x_norm_899,0x_norm_997,4.7662,1700029986,0x_tx_2453
0x_norm_866,0x_norm_836,0.2872,1700094019,0x_tx_2454
0x_norm_336,0x_norm_309,3.2607,1700017688,0x_tx_2455
0x_norm_637,0x_norm_698,1.9219,1700010531,0x_tx_2456
0x_norm_836,0x_norm_889,1.8737,1700013602,0x_tx_2457
0x_norm_712,0x_norm_743,3.6519,1700030874,0x_tx_2458
0x_norm_817,0x_norm_947,4.3544,1700009251,0x_tx_2459
0x_norm_842,0x_norm_102,3.6225,1700016745,0x_tx_2460
0x_norm_398,0x_norm_998,2.9933,1700053201,0x_tx_2461
0x_norm_436,0x_norm_850,3.0256,1700008611,0x_tx_2462
0x_norm_653,0x_norm_510,3.9299,1700052528,0x_tx_2463
0x_norm_565,0x_norm_207,1.9915,1700096533,0x_tx_2464
0x_norm_175,0x_norm_697,2.8149,1700023955,0x_tx_2465
0x_norm_623,0x_norm_863,2.5952,1700087110,0x_tx_2466
0x_norm_285,0x_norm_375,2.3658,1700097314,0x_tx_2467
0x_norm_735,0x_norm_978,1.9697,1700069310,0x_tx_2468
0x_norm_697,0x_norm_197,2.4282,1700063194,0x_tx_2469
0x_norm_661,0x_norm_633,0.9783,1700023280,0x_tx_2470
0x_norm_318,0x_norm_240,2.8535,1700042158,0x_tx_2471
0x_norm_608,0x_norm_276,1.5966,1700045460,0x_tx_2472
0x_norm_268,0x_norm_131,4.6004,1700016088,0x_tx_2473
0x_norm_612,0x_norm_442,0.427,1700098455,0x_tx_2474
0x_norm_428,0x_norm_452,4.1034,1700047143,0x_tx_2475
0x_norm_434,0x_norm_464,3.0383,1700085856,0x_tx_2476
0x_norm_4,0x_norm_723,2.8148,1700093968,0x_tx_2477
0x_norm_57,0x_norm_576,0.9607,1700064617,0x_tx_2478
0x_norm_911,0x_norm_467,2.7992,1700051332,0x_tx_2479
0x_norm_572,0x_norm_293,3.708,1700005878,0x_tx_2480
0x_norm_670,0x_norm_141,3.2571,1700080894,0x_tx_2481
0x_norm_507,0x_norm_425,2.4339,1700021578,0x_tx_2482
0x_norm_739,0x_norm_735,3.2906,1700016651,0x_tx_2483
0x_norm_984,0x_norm_670,3.4813,1700033460,0x_tx_2484
0x_norm_512,0x_norm_161,3.642,1700082247,0x_tx_2485
0x_norm_333,0x_norm_377,1.5765,1700095738,0x_tx_2486
0x_norm_285,0x_norm_115,3.1812,1700032625,0x_tx_2487
0x_norm_616,0x_norm_545,2.5449,1700035743,0x_tx_2488
0x_norm_794,0x_norm_56,4.5166,1700026142,0x_tx_2489
0x_norm_878,0x_norm_73,2.0009,1700049787,0x_tx_2490
0x_norm_529,0x_norm_306,1.8015,1700035565,0x_tx_2491
0x_norm_178,0x_norm_410,2.471,1700018019,0x_tx_2492
0x_norm_326,0x_norm_229,3.3031,1700037954,0x_tx_2493
0x_norm_576,0x_norm_685,4.8288,1700001580,0x_tx_2494
0x_norm_20,0x_norm_903,4.9061,1700002855,0x_tx_2495
0x_norm_211,0x_norm_194,3.7688,1700035421,0x_tx_2496
0x_norm_181,0x_norm_148,2.8215,1700073024,0x_tx_2497
0x_norm_303,0x_norm_650,3.3217,1700040703,0x_tx_2498
0x_norm_488,0x_norm_150,0.5976,1700090446,0x_tx_2499
0x_norm_369,0x_norm_750,1.5677,1700092902,0x_tx_2500
0x_norm_321,0x_norm_704,4.1556,1700001496,0x_tx_2501
0x_norm_654,0x_norm_301,4.2658,1700029839,0x_tx_2502
0x_norm_662,0x_norm_783,1.7302,1700085093,0x_tx_2503
0x_norm_899,0x_norm_39,0.8183,1700031259,0x_tx_2504
0x_norm_692,0x_norm_601,3.7273,1700092185,0x_tx_2505
0x_norm_550,0x_norm_808,1.2513,1700014752,0x_tx_2506
0x_norm_822,0x_norm_534,0.5812,1700056212,0x_tx_2507
0x_norm_980,0x_norm_333,3.2756,1700004880,0x_tx_2508
0x_norm_267,0x_norm_810,3.9162,1700013732,0x_tx_2509
0x_norm_43,0x_norm_731,1.8178,1700021498,0x_tx_2510
0x_norm_933,0x_norm_966,1.7919,1700011229,0x_tx_2511
0x_norm_149,0x_norm_206,1.101,1700004883,0x_tx_2512
0x_norm_589,0x_norm_170,3.3165,1700077151,0x_tx_2513
0x_norm_719,0x_norm_600,2.5332,1700001286,0x_tx_2514
0x_norm_481,0x_norm_145,3.1547,1700037427,0x_tx_2515
0x_norm_372,0x_norm_559,2.6233,1700007713,0x_tx_2516
0x_norm_977,0x_norm_460,0.5562,1700088443,0x_tx_2517
0x_norm_218,0x_norm_797,3.6401,1700013439,0x_tx_2518
0x_norm_960,0x_norm_367,1.3331,1700022735,0x_tx_2519
0x_norm_232,0x_norm_230,4.169,1700006590,0x_tx_2520
0x_norm_349,0x_norm_7,3.5848,1700010720,0x_tx_2521
0x_norm_80,0x_norm_314,4.5007,1700096644,0x_tx_2522
0x_norm_919,0x_norm_942,3.0354,1700039385,0x_tx_2523
0x_norm_349,0x_norm_505,3.6396,1700020613,0x_tx_2524
0x_norm_795,0x_norm_76,4.794,1700021500,0x_tx_2525
0x_norm_360,0x_norm_747,2.1301,1700055357,0x_tx_2526
0x_norm_169,0x_norm_842,4.1014,1700071818,0x_tx_2527
0x_norm_101,0x_norm_544,1.7863,1700011195,0x_tx_2528
0x_norm_806,0x_norm_875,0.311,1700078941,0x_tx_2529
0x_norm_775,0x_norm_603,3.794,1700017696,0x_tx_2530
0x_norm_157,0x_norm_386,1.1405,1700067568,0x_tx_2531
0x_norm_220,0x_norm_125,4.8163,1700087605,0x_tx_2532
0x_norm_78,0x_norm_853,2.1394,1700042444,0x_tx_2533
0x_norm_724,0x_norm_934,3.2308,1700064721,0x_tx_2534
0x_norm_956,0x_norm_844,0.3519,1700087258,0x_tx_2535
0x_norm_880,0x_norm_905,1.1955,1700047284,0x_tx_2536
0x_norm_193,0x_norm_524,2.0783,1700030362,0x_tx_2537
0x_norm_72,0x_norm_180,4.2583,1700069735,0x_tx_2538
0x_norm_19,0x_norm_634,3.6551,1700020132,0x_tx_2539
0x_norm_876,0x_norm_516,1.4699,1700051971,0x_tx_2540
0x_norm_72,0x_norm_56,3.6645,1700007410,0x_tx_2541
0x_norm_188,0x_norm_120,1.4608,1700082547,0x_tx_2542
0x_norm_775,0x_norm_597,4.0895,1700018639,0x_tx_2543
0x_norm_605,0x_norm_498,1.4303,1700002716,0x_tx_2544
0x_norm_774,0x_norm_436,0.2378,1700011874,0x_tx_2545
0x_norm_882,0x_norm_526,3.1265,1700076429,0x_tx_2546
0x_norm_290,0x_norm_27,3.4895,1700064980,0x_tx_2547
0x_norm_542,0x_norm_351,1.5622,1700042907,0x_tx_2548
0x_norm_466,0x_norm_100,1.819,1700037043,0x_tx_2549
0x_norm_781,0x_norm_225,1.5954,1700023791,0x_tx_2550
0x_norm_113,0x_norm_21,4.8835,1700013259,0x_tx_2551
0x_norm_166,0x_norm_164,3.5387,1700073393,0x_tx_2552
0x_norm_621,0x_norm_210,0.1197,1700067745,0x_tx_2553
0x_norm_803,0x_norm_429,4.8174,1700094191,0x_tx_2554
0x_norm_271,0x_norm_687,2.7682,1700039584,0x_tx_2555
0x_norm_935,0x_norm_489,1.7009,1700087629,0x_tx_2556
0x_norm_945,0x_norm_122,0.2422,1700017222,0x_tx_2557
0x_norm_269,0x_norm_87,3.271,1700002581,0x_tx_2558
0x_norm_727,0x_norm_560,4.9887,1700018138,0x_tx_2559
0x_norm_289,0x_norm_920,0.2081,1700049522,0x_tx_2560
0x_norm_95,0x_norm_689,0.8893,1700029558,0x_tx_2561
0x_norm_842,0x_norm_543,1.3917,1700047163,0x_tx_2562
0x_norm_846,0x_norm_481,2.26,1700070866,0x_tx_2563
0x_norm_730,0x_norm_607,2.1605,1700031621,0x_tx_2564
0x_norm_775,0x_norm_194,0.3912,1700050391,0x_tx_2565
0x_norm_912,0x_norm_348,4.3783,1700081489,0x_tx_2566
0x_norm_300,0x_norm_265,1.9747,1700009412,0x_tx_2567
0x_norm_783,0x_norm_162,1.8498,1700009771,0x_tx_2568
0x_norm_214,0x_norm_622,4.0964,1700067408,0x_tx_2569
0x_norm_624,0x_norm_887,2.5038,1700047678,0x_tx_2570
0x_norm_574,0x_norm_677,1.6023,1700063248,0x_tx_2571
0x_norm_10,0x_norm_343,3.4053,1700021237,0x_tx_2572
0x_norm_782,0x_norm_57,4.0018,1700015125,0x_tx_2573
0x_norm_424,0x_norm_849,1.9407,1700057701,0x_tx_2574
0x_norm_850,0x_norm_427,2.8879,1700088245,0x_tx_2575
0x_norm_779,0x_norm_536,3.4618,1700086342,0x_tx_2576
0x_norm_92,0x_norm_112,1.2644,1700073423,0x_tx_2577
0x_norm_843,0x_norm_818,2.4569,1700095140,0x_tx_2578
0x_norm_238,0x_norm_876,2.0538,1700016253,0x_tx_2579
0x_norm_478,0x_norm_687,4.7771,1700046648,0x_tx_2580
0x_norm_798,0x_norm_706,2.8205,1700023341,0x_tx_2581
0x_norm_596,0x_norm_518,2.8366,1700017403,0x_tx_2582
0x_norm_767,0x_norm_302,3.1545,1700008324,0x_tx_2583
0x_norm_26,0x_norm_642,4.9575,1700041362,0x_tx_2584
0x_norm_296,0x_norm_57,1.1536,1700050047,0x_tx_2585
0x_norm_698,0x_norm_413,3.2553,1700074001,0x_tx_2586
0x_norm_726,0x_norm_14,2.6359,1700037694,0x_tx_2587
0x_norm_352,0x_norm_738,1.4247,1700016893,0x_tx_2588
0x_norm_9,0x_norm_124,4.2988,1700051342,0x_tx_2589
0x_norm_342,0x_norm_720,2.2204,1700064107,0x_tx_2590
0x_norm_793,0x_norm_998,4.7301,1700009869,0x_tx_2591
0x_norm_308,0x_norm_250,1.0365,1700032613,0x_tx_2592
0x_norm_680,0x_norm_909,4.3336,1700031471,0x_tx_2593
0x_norm_201,0x_norm_542,2.8496,1700085894,0x_tx_2594
0x_norm_461,0x_norm_615,1.2783,1700017634,0x_tx_2595
0x_norm_289,0x_norm_860,2.6598,1700066248,0x_tx_2596
0x_norm_715,0x_norm_158,0.3041,1700011803,0x_tx_2597
0x_norm_651,0x_norm_77,2.5492,1700002573,0x_tx_2598
0x_norm_71,0x_norm_493,1.6555,1700093550,0x_tx_2599
0x_norm_463,0x_norm_472,3.8247,1700097332,0x_tx_2600
0x_norm_572,0x_norm_154,1.3752,1700071272,0x_tx_2601
0x_norm_244,0x_norm_461,0.3096,1700018271,0x_tx_2602
0x_norm_749,0x_norm_772,3.2841,1700056303,0x_tx_2603
0x_norm_168,0x_norm_31,4.4429,1700055767,0x_tx_2604
0x_norm_843,0x_norm_24,3.7831,1700059198,0x_tx_2605
0x_norm_775,0x_norm_983,3.5972,1700069480,0x_tx_2606
0x_norm_176,0x_norm_65,3.9329,1700086920,0x_tx_2607
0x_norm_433,0x_norm_428,4.814,1700089072,0x_tx_2608
0x_norm_593,0x_norm_475,3.1944,1700022574,0x_tx_2609
0x_norm_36,0x_norm_412,4.5989,1700010267,0x_tx_2610
0x_norm_888,0x_norm_645,4.1829,1700004496,0x_tx_2611
0x_norm_960,0x_norm_19,3.8705,1700006016,0x_tx_2612
0x_norm_600,0x_norm_649,1.4686,1700076589,0x_tx_2613
0x_norm_974,0x_norm_724,0.6885,1700009192,0x_tx_2614
0x_norm_180,0x_norm_971,2.9498,1700022022,0x_tx_2615
0x_norm_616,0x_norm_22,2.9474,1700094255,0x_tx_2616
0x_norm_302,0x_norm_397,4.5196,1700039478,0x_tx_2617
0x_norm_717,0x_norm_551,0.9793,1700057360,0x_tx_2618
0x_norm_19,0x_norm_917,0.1129,1700094694,0x_tx_2619
0x_norm_306,0x_norm_799,0.3213,1700094910,0x_tx_2620
0x_norm_920,0x_norm_408,2.1308,1700080498,0x_tx_2621
0x_norm_727,0x_norm_658,4.3516,1700060689,0x_tx_2622
0x_norm_647,0x_norm_288,3.2066,1700065406,0x_tx_2623
0x_norm_816,0x_norm_28,1.7822,1700054337,0x_tx_2624
0x_norm_110,0x_norm_972,0.8001,1700068251,0x_tx_2625
0x_norm_924,0x_norm_173,2.3829,1700059345,0x_tx_2626
0x_norm_238,0x_norm_842,2.4491,1700010475,0x_tx_2627
0x_norm_319,0x_norm_141,2.2026,1700091040,0x_tx_2628
0x_norm_752,0x_norm_793,4.5376,1700070313,0x_tx_2629
0x_norm_518,0x_norm_176,0.556,1700025121,0x_tx_2630
0x_norm_13,0x_norm_57,4.2268,1700054171,0x_tx_2631
0x_norm_131,0x_norm_73,3.5839,1700049488,0x_tx_2632
0x_norm_460,0x_norm_263,1.3589,1700046413,0x_tx_2633
0x_norm_214,0x_norm_597,1.5358,1700078439,0x_tx_2634
0x_norm_562,0x_norm_195,0.1763,1700002880,0x_tx_2635
0x_norm_252,0x_norm_978,2.0634,1700003221,0x_tx_2636
0x_norm_922,0x_norm_547,4.5102,1700037276,0x_tx_2637
0x_norm_867,0x_norm_300,1.3528,1700015725,0x_tx_2638
0x_norm_513,0x_norm_10,0.6703,1700007763,0x_tx_2639
0x_norm_695,0x_norm_431,3.3958,1700007338,0x_tx_2640
0x_norm_170,0x_norm_972,3.0828,1700071935,0x_tx_2641
0x_norm_155,0x_norm_205,1.2982,1700087492,0x_tx_2642
0x_norm_401,0x_norm_880,1.8843,1700051648,0x_tx_2643
0x_norm_729,0x_norm_188,3.9782,1700016597,0x_tx_2644
0x_norm_3,0x_norm_861,4.8883,1700014856,0x_tx_2645
0x_norm_115,0x_norm_586,0.8508,1700051471,0x_tx_2646
0x_norm_610,0x_norm_431,0.4887,1700042310,0x_tx_2647
0x_norm_791,0x_norm_719,0.2292,1700008978,0x_tx_2648
0x_norm_602,0x_norm_655,1.6719,1700032630,0x_tx_2649
0x_norm_608,0x_norm_980,1.4813,1700047297,0x_tx_2650
0x_norm_593,0x_norm_852,0.6621,1700047490,0x_tx_2651
0x_norm_185,0x_norm_255,2.1529,1700071907,0x_tx_2652
0x_norm_33,0x_norm_27,0.4396,1700031467,0x_tx_2653
