Index,Address,FLAG,AvgMinBetweenSent,AvgMinBetweenReceived,TimeDiff,SentTnx,ReceivedTnx
4596,1664,0x7a956cb326c69c12a36d216afc06dbb1bc654f110,17.76,0.07,71.18,4,2
4597,1665,0x7a96b9e519be144ebd7855a64750a741093c2c450,353.9,4780.8,639007,117,125
4598,1666,0x7aa0a1068bb06d56a34c4618aae0f0b5fc786dd20,0,4321.26,229027,0,53
4599,1667,0x7aa24e603e3ba6cc2cd515e3258bf9dbe1d7091d0,289.05,378.7,1335.5,2,2
4600,1668,0x7aa5923b37ad7a85ddd8c46b9f604354a2822f120,157.54,0,315.08,2,1
4601,1669,0x7aaa3a63305ed321399e753be442053b7e2c802b0,4.28,3506.79,333551,95,95
4602,1670,0x7aab188b4ad75b34ff9bfe46b4294082273fea8b0,0,7367.9,198933,0,27
4603,1671,0x7aaf7d7e2a1f7e5801412b9823cde2bf4e38690a0,23.69,4778.36,412953,85,86
4604,1672,0x7ab6d71a6a4e9065913f8e8a0dec1f7436c58e7e0,62.42,0,312.12,5,1
4605,1673,0x7ab6eb9ee9fe78049962f545c7973b2eeef15d5a0,0,0,21.82,1,1
4606,1674,0x7ab7ed4245953110649a8d039ccf6d1650e7155a0,0.91,8800.32,52807.4,6,6
4607,1675,0x7ac1f6f53a77e2a228632bc1f3bf9058948ab0e50,1865.94,12424.9,958759,81,65
4608,1676,0x7ac20fd4d760a37d124b4b61dd4d13b1f7dd740d0,4.91,0,14.73,3,2
4609,1677,0x7acaa0d2fe0c27d7703507cb206a74a594d396460,160.92,0.05,322.5,2,13
4610,1678,0x7acdfcbca9f77cfabce3e16ae2b07595015d0d8f0,0,1381.57,198946,0,144
4611,1679,0x7acfe0e0f2cce1942252cbf06710cfafe632ba1d0,45.31,6907.55,861928,119,124
4612,1680,0x7ad1300063cc3a74c98cb5bfb92a3d6f05e258ec0,20.84,0,62.52,3,1
4613,1681,0x7ad43c6b49f3675e5cc8a28373e91c6e311352cb0,168.75,323.15,706906,47,2163
4614,1682,0x7ad59cfa2c1da6c21e0d34ce933f898e5cf5cddf0,6004.41,8892.65,955464,91,46
4615,1683,0x7ae544d0fa86b20548992493d88a3fffd5d85b1a0,22.77,0,68.3,3,1
4616,1684,0x7ae9cf7534a573881477b8a32594d96e7a8d81510,2342.28,25299.3,527532,20,19
4617,1685,0x7aea9ed9bf00a3a707662f61d8fa84cda5c9b1c10,23.25,0,69.75,3,1
4618,1686,0x7aee601b6889444c05edb1ee95ee5cab791c85050,1923.31,6407.36,1009254,85,132
4619,1687,0x7aef7b551f0b9c46e755c0f38e5b3a73fe1199f50,340770,0,1703848,5,1
4620,1688,0x7af385dd126ac7516edd6b597b398eea06442b050,0,0,87.67,1,1
4621,1689,0x7af7e527111088562a0609ff7bd6d6fbdee3488b0,1229.11,482.69,512714,317,255
4622,1690,0x7b09b02e4eeb9a43836c7bd6e502a376e16f32090,159.34,0.3,319.28,2,2
4623,1691,0x7b145b993641ee5031b0328a4dbee2ac224777490,0,0,1989.05,0,1
4624,1692,0x7b174f95594e81ef1bb86e4affc382d1505e02b00,0,215.77,64515.3,0,299
4625,1693,0x7b190d089019dbd7c374d4dfb000fef187d9c6080,290.4,489.62,1014465,3490,2
4626,1694,0x7b1f46a8bd997f31bc3a38f6f3e5977482d68aba0,1065.11,3370.61,485664,168,91
4627,1695,0x7b2a7cf4a067dbee3e9380d69a8a765537d51a5d0,17.54,434.15,13480.6,26,30
4628,1696,0x7b3092b911e713e49d84def28e417469a7f807c30,27.64,893.76,1106996,1183,1202
4629,1697,0x7b30fd3a645f089c736560aa473569163d2921ef0,2.75,14647.5,73251.1,5,5
4630,1698,0x7b338e93fb3123ca35c51c939766decaf9162ba00,3944.6,1870.38,34482.2,4,10
4631,1699,0x7b34ba719df72b87eddd773a1b63d8bbc7751d160,0,7011.21,105168,0,15
4632,1700,0x7b3a1f368a0aabdf9230cbbf8fbb023201e422b10,17.53,4277.57,377969,88,88
4633,1701,0x7b510484a22804f704cd3bcf1e8d4adf301e4b9c0,14.08,18676.8,93454.3,5,5
4634,1702,0x7b597689d18f719cb0f8a9f02bb52200869bad860,21.33,0,64,3,1
4635,1703,0x7b6409925dfd035a122d0447aef11918abeaa8610,2.65,15964.2,143699,8,9
4636,1704,0x7b696f8049e516b399297633e5ee342e92797d220,3.02,0,9.05,3,2
4637,1705,0x7b6aa34d0381ee4b57ab4a71e9af24bb2517aa3e0,0,1403.4,159987,0,114
4638,1706,0x7b6c20fb153ab82e5773e34a858294c79d0946da0,0,0,213.98,1,1
4639,1707,0x7b6d6751bbbf0c52b7a6d1652474ca036e6dde730,25.39,0.29,77.05,3,3
4640,1708,0x7b71990b9add1a3f84e748c700802c9f89b0ea180,0,0,379.27,1,1
4641,1709,0x7b779cff70e5e1f4d799c9d24a48479166a460a00,11.08,779.26,1580.68,2,2
4642,1710,0x7b78de0986270af9c40bcbaa7b2ffae18c3337460,917.71,208850,904229,75,4
4643,1711,0x7b84d967b37c5462e70bcd15657f873d5d6b811f0,0,0,16.57,1,1
4644,1712,0x7b85aa2a20fd53cd818f0ae8b7c39a93c55b15b10,2.41,0,9.63,4,2
4645,1713,0x7b9495b6a2b394d301e390ac3b08cdc8da43717f0,2.02,0.07,6.2,3,2
4646,1714,0x7b9bc474667db2ffe5b08d000f1acc285b2ae47d0,3.7,705.85,41877.6,9993,7
4647,1715,0x7b9c71129f3ce10f61b32783c5af1ede54f9e6c50,161.68,0.88,325.12,2,2
4648,1716,0x7b9d7dee64c64714bcecf34f4f516ff18fdc40b90,0,1906.26,409846,0,215
4649,1717,0x7b9de4393a03b4bbc251eb823feec4a738bb6ec20,0,1567.46,159881,0,102
4650,1718,0x7b9ea5b0aa6a0a311bc794bb6790302358a07e6d0,3.21,0,9.63,3,2
4651,1719,0x7ba43b1c9a42e8be87397124b3f6af4092c5b3cb0,11.56,13.93,129.82,4,6
4652,1720,0x7bb3e7da45200c07f085c0daed8ba24fbcf185500,105.16,0,315.47,3,1
4653,1721,0x7bb913367979ce5d9432ba1cd2c6d0b7b7572d250,2.48,0,7.45,3,2
4654,1722,0x7bb99a83b6aa29dbac57dfc1919a255b97e263940,2256.99,9313.11,976306,218,52
4655,1723,0x7bbbe9d45cc3990cd6f9673d9e7f341cb3bff1950,160.38,0.93,322.62,2,2
4656,1724,0x7bbfd62370d96465cbd0013be8ec21336f9938890,160.15,0.6,321.5,2,2
4657,1725,0x7bcd1e413cb9da8461701187fd919e7ba88e93ae0,162.1,0.82,325.83,2,2
4658,1726,0x7bdb94a85019108228d325a8c55cf0815b0a44000,49127.3,110.88,295207,6,4
4659,1727,0x7be076536132fab76ce257108c0c0a3375b78b5c0,24.18,0,72.55,3,1
4660,1728,0x7be69c8d030f6be0af97fbd33105fd7654eba4230,18.86,0,56.58,3,1
4661,1729,0x7beea4510b5b95798395645b6d06578a542062af0,13.69,8834.55,44241.2,5,5
4662,1730,0x7bf9472cd5e8e708162b23d8490328eba640ca9c0,4.58,7987.03,23974.8,3,3
4663,1731,0x7bfe1f5dcf3507ddd2429ca60845fad7fd2338df0,0,9070.55,226764,0,25
4664,1732,0x7c00b18f83053656baa8cb6250cb3b26cf8c040c0,58.88,989.35,302879,288,289
4665,1733,0x7c03199760a2cb255ea2de679b3638d75e1dff700,0,0,5.8,1,1
4666,1734,0x7c16865ae89b09db0d358c26a9da8358ad9bf29e0,0,0,230292,1,1
4667,1735,0x7c1c16956ef69b0f5cf25f69a338c5a356b8e7e90,1827.38,756.35,8822.2,4,2
4668,1736,0x7c31560552170ce96c4a7b018e93cddc19dc61b60,7653.69,20151.2,1020456,107,10
4669,1737,0x7c34c4cbbd0313edc351f4c1ee5a6211520868a30,162.62,0,325.25,2,1
4670,1738,0x7c45cafae77e2b837781d9642c35c92fe15b88fb0,196.21,8427.39,646574,74,75
4671,1739,0x7c636df9459c61aba906f8508dc32d652cf16eb60,10.49,2702.41,5436.28,3,2
4672,1740,0x7c6a3df78644d7da53e090e26fefc871c86dcea90,0,4319.73,1023775,0,237
4673,1741,0x7c6b6c5a0d2750520f34f26ef9484f1b32c0b4e90,10055,3143.27,874904,52,112
4674,1742,0x7c7311c44a70841da8a843052414f190665872380,163.28,0.21,326.97,2,2
4675,1743,0x7c7688a65130e7f17279775919efe4a6f5e76cde0,1758.93,2183.28,85640.2,40,7
4676,1744,0x7c77b46b308f87cc713a6901a75a637f328da7280,35156.5,8243.51,516921,14,3
4677,1745,0x7c82d1c905b71ddb9164ad6023a4c9154e7aa0030,6270.16,944.23,165857,26,3
4678,1746,0x7c8734847e7dd3fb9febea923c778d989576023a0,7.53,14960.4,344247,21,23
4679,1747,0x7c8ae1cb5350dfc745503829eb28e43716ae4d310,14.97,26628.8,293081,11,11
4680,1748,0x7c8c4439c6caa6abf55aeb268086222a9516116e0,108.53,939.42,631031,214,647
4681,1749,0x7c94114f1486a184bc179ad8d6894cd48d4f97500,21157.3,24037.6,540454,21,4
4682,1750,0x7c988b0caac7c9eb27c2905a8fab52a7e07420d20,16.2,0,48.6,3,1
4683,1751,0x7c9f2406aad92b3e35f7014573624f0f702a63210,13.76,1086.57,666140,321,609
4684,1752,0x7ca5ebb7eedb7db5edc0909601c61a7f7727fb660,0,0,9.28,1,1
4685,1753,0x7ca94db4f36617bb852c8310998e9dea1b3035600,102.19,0,306.57,3,1
4686,1754,0x7ca9cfd4aa1b731c4e1e8f397a4548357f82be600,158.22,0.33,317.1,2,2
4687,1755,0x7caa6c6ea8c96445a6d0916272df46ebdc228cb60,1787.52,76.98,3729.02,2,2
4688,1756,0x7cb550b0a71c5339a33e99bdb080680413b677280,10.96,1016.71,725484,701,706
4689,1757,0x7cbd310c1be28e1d76e14455cec0337eeaf352a60,160.91,0.63,323.08,2,2
4690,1758,0x7cc04fc7d53ac9d3691d696a04a340389af56ed20,0,3735.69,283913,0,76
4691,1759,0x7cc4a92a07ad8da23f1253999f391dc9654dd5360,0,0,2215.55,1,1
4692,1760,0x7cc4b0b5317d17b5cc5fab62f61e55642fb80f7e0,95233.3,32845.3,972149,4,18
4693,1761,0x7cc8229a2007bdc1afd35b99ec37552020dbdbb60,6865.12,155628,981826,7,6
4694,1762,0x7ccc4f27d490249204600906b5035baf05c40cfe0,13999.7,16810.8,1008535,12,50
4695,1763,0x7ccf390c9001533f9e744e57bb921d8d547f4a540,5.35,6397.4,89638.5,14,14
4696,1764,0x7cea9c6c8e691fd060488fe63f0c9bce8d5f98330,21.51,0,64.52,3,1
4697,1765,0x7ceb17561277e9039e9c3291eb19aea3280c1ed60,7.21,0,21.63,3,1
4698,1766,0x7cf001c1329e741d13f80aad20173d4148f474540,97.49,341.13,391788,1293,779
4699,1767,0x7cf8bd40606c9e4acc15368baf312c3b7af0f3270,159.49,0.84,320.67,2,2
4700,1768,0x7cfd2e002ce574507f52a93b9130dc62059e0af60,163.28,0.21,326.97,2,2
4701,1769,0x7d0bfb3f090c1c73188394e83e1708d63ba5b7ea0,471.81,1046.58,1024038,2166,2
4702,1770,0x7d19567759f25f65a820aaf297e299d6720d8df80,701.75,1129.23,1650070,179,1350
4703,1771,0x7d35bf79800c513167b6ec2e2b9d1963f1131ecb0,25.06,0,75.18,3,2
4704,1772,0x7d3d4827607af62cc9b2aa11faab89df17b1f5270,0,0,34.58,1,1
4705,1773,0x7d3da498c77a7ff6b3ed8358cdf1464e6f3e74b60,42547.8,72976.8,431669,5,3
4706,1774,0x7d4703f201afcce5e598a0caed57d6b54f14a90d0,1531.24,6352.26,1030250,63,147
4707,1775,0x7d4ddf2b21164723f33d9ca8137cca59f33e4d8c0,636.46,113487,802683,13,7
4708,1776,0x7d5c644b57cd2fea00110431bc2a0b6a9f4a00340,0,0,0,0,1
4709,1777,0x7d5e0a6bb880d2b4b58fca824ed76c7b7299777e0,192.22,2149.18,249619,24,114
4710,1778,0x7d605424b96b6469d599818d2a552f69405b93ca0,66.67,2855.25,1016970,136,353
4711,1779,0x7d6b0f295288a9fa29c5827fc77bf7690c5dce4f0,1337,2741.29,54287.5,16,12
4712,1780,0x7d73040cf0f076a083e131208523f1e152f9f8a40,6.33,23301.6,116540,5,5
4713,1781,0x7d77f07a0ecfde4de6cdf8f9f446cd31591e486f0,1145.72,1188.99,866991,682,72
4714,1782,0x7d780236bf52a88e54469641bd9defdb8adf7b230,7121.48,51228,239142,12,3
4715,1783,0x7d80844f3ca781412be85b4a5f35a1858b3074840,22.21,3730.78,206414,55,55
4716,1784,0x7d81df1aabeee749cd512c59dac052df08b09a160,11846.3,7643.2,779190,49,26
4717,1785,0x7d8392a0aaeae2d979274dd82a79bf3685f3cf360,34.67,0,69.33,2,2
4718,1786,0x7d848a7c65b8cb400f17b691f17a725667c8ca770,13662,7787.9,120912,6,5
4719,1787,0x7d900e90249a02e1d0601a29cc1cc40ad8fdc1730,29.67,341.56,283187,220,810
4720,1788,0x7d91ecdc96a54d79c70fe571d99b138fe434c6a00,0,0,298960,1,1
4721,1789,0x7d93c471bd474acb2438b06b6502c69bf3946dda0,0,3291.9,319314,0,97
4722,1790,0x7dba4deae6f592143f69ab3d0f4ad023aac8f9870,164.51,0.36,330.47,2,4
4723,1791,0x7dc26c0a61e6e2fef1ab2c0055812479dce458dc0,0,3677.9,214849,1,3
4724,1792,0x7dc953c608f0536d098f2a45415d08f8627b1d680,316.45,6241.04,222955,34,34
4725,1793,0x7dcb6fc980b33e13b83db8401bdb940b75f99dc10,3.81,0,11.43,3,2
4726,1794,0x7dcd03f3ca329be88bc4b24ced535e2f8ee610c90,13266.2,8793.26,886852,41,39
4727,1795,0x7dd5a56fff2a23a1224056b715329ad026ad59960,0,0,3.92,1,1
4728,1796,0x7dd699b9c611a50322e83ae663055a445f320c290,164.23,0.82,330.08,2,2
4729,1797,0x7dd7d9b2a8f1f280458ab077e1eeec1371079ac40,0.97,691.83,58195.1,84,84
4730,1798,0x7ddf4ed06fe5ecc646fad19d257cd3f05a884d700,0,5.05,50477.2,0,9999
4731,1799,0x7de772db5229bb044896a4b1dae617bb0d43bb340,164.14,0,328.28,2,2
4732,1800,0x7df17663279bad1260913178ad8747ec307f503e0,2.82,0,8.47,3,2
4733,1801,0x7df22289dcd9b7ea5a67793b2a6434632271e67e0,25.44,0,76.33,3,2
4734,1802,0x7df2b119245164e01ee2033c7ae8496c419c07c50,176.18,10197.7,31121.6,3,3
4735,1803,0x7e05045f40739b12f361fde0e0f59a7b311dc58c0,73.73,871.35,484695,393,523
4736,1804,0x7e0791412b028570a79e17458caa6a12d45eed050,15.69,9.73,66.53,3,2
4737,1805,0x7e08ffd14b62a22ed60c6aec8e0cb0899b4affde0,0,5020.89,45188.1,0,9
4738,1806,0x7e12f5dc3077e0c028ccac9279c49928489beb2d0,21.46,0,64.38,3,1
4739,1807,0x7e17f286b44b782d4f1e8a4cfcbc7b7811a9e9a80,0,0,39.53,1,1
4740,1808,0x7e1a0b62ef29da42cf834263f685c35dd52431ca0,21.47,0,64.42,3,1
4741,1809,0x7e1cd4061c9a70a81ff15c003870d24da56432850,15.85,0,63.4,4,1
4742,1810,0x7e1dc5daa604c5f8b429104999be494786b70e9f0,19.98,0,59.93,3,1
4743,1811,0x7e213e46ca933f7e47a9eb598195ce768a70bf0f0,3146.35,6168.94,49846.6,8,4
4744,1812,0x7e2680e59bd8ace60d189520e576c2b00aac0ee80,160.62,5399.37,566476,98,102
4745,1813,0x7e2ede4214ccbd1a76cdaab0a61ab476123244200,162.92,0.33,326.48,2,2
4746,1814,0x7e30344413911ba77cfac863c858be41bd5493340,5.22,23055.2,299786,13,13
4747,1815,0x7e41ad80bc4c84618e66b8334124e6887d2d7d330,62522.4,4138.8,204122,3,4
4748,1816,0x7e41b3be33656f861398e9c317165161dd7d44e60,5.25,2076.86,1041041,497,500
4749,1817,0x7e4b7aeed3afd7adfbda8d07ddc90792eaab17aa0,1092.83,753.52,197005,152,41
4750,1818,0x7e54353feed182b898433042d4ac17049d52dace0,5266.17,2079.55,477203,61,75
4751,1819,0x7e561f643cadd8c2c2e850eb7c4e5c7df456a7460,110.71,3289.93,703743,235,206
4752,1820,0x7e5e5d7c272ad674488d6820c74eeeb0ed7b62760,4.83,1900.84,3811.33,2,2
4753,1821,0x7e679981fb41e27985f114bb626d95806bb927cc0,0,0,3.9,1,1
4754,1822,0x7e689422ac5147f8b38c6764775259be6e65bab00,13653.8,311.84,96512.1,7,3
4755,1823,0x7e692ae681ae0f79a3195451d268368c2010ee2a0,133.96,12399,525445,35,42
4756,1824,0x7e717575f5678a711fea91eff22d6affa27621a60,4.3,2790.65,69873.6,25,25
4757,1825,0x7e724da291ca8f2f0774479ba3ba43cc89983e7a0,0,30230.7,60461.3,0,2
4758,1826,0x7e847d86f2eb7ab16e982a39d0c6c7d2e81049110,0,0,0.58,1,1
4759,1827,0x7e8bc0ec6440607794edc23b7b6242a72bcf73530,163.07,0,326.13,2,1
4760,1828,0x7e8d423f30ce3909c3ae29b0d67060ca46a10d720,6.39,4736.22,128019,22,27
4761,1829,0x7e8ec85ff24d2c15dce600a6c23819094f2493540,0,7877.76,291477,0,37
4762,1830,0x7e93f30b3c216439991d66ed0fe71458bee916320,0,1512.57,201171,0,133
4763,1831,0x7e9b9327f7fac924e92d09887e361f524568a5580,1890.86,6042.93,892563,194,87
4764,1832,0x7eaf074824018df0d1d9f4029dfb557495d15cc50,7197.05,14136.8,263975,19,9
4765,1833,0x7eb2240f5deca2996de74b40d3f0c32e18ffe64b0,0,0,0,0,1
4766,1834,0x7eb36e7a8af571799afe47b87553fe42270c44010,0,19859.8,39719.6,0,2
4767,1835,0x7eb5064f184ffd14a38648be21e961fa6ac650450,41.96,1125.05,295161,224,254
4768,1836,0x7ec0d26c279f45b024676ec76e91cf60a86359830,7984.42,4590.88,269671,24,17
4769,1837,0x7ec4e14e8212a796ba9ec385c327cc7fd12663830,161.39,1.24,325.27,2,2
4770,1838,0x7ec8b01b52a53857a2ab2e7ad7b2cdd7fbea789f0,8147.8,7882.31,567426,59,11
4771,1839,0x7ec98f08902910e5f90fcdd74596730822986a6b0,27.87,3522.41,7128.42,3,2
4772,1840,0x7ed1e469fcb3ee19c0366d829e291451be638e590,16.31,11.51,124430,1946,8054
4773,1841,0x7ed8a79901a9293a9bf0f18226606faf5e7ec9000,12051.4,2185.6,279245,19,23
4774,1842,0x7edc38dbb3418f8c79edc0e6fec601f7092baca90,670.69,868.51,24231.5,18,14
4775,1843,0x7edcc2cf9497bbe98ac31766954b34cfcb7677640,629.91,25082.6,336152,16,13
4776,1844,0x7edef2d9b2aa12457e05c683ca420620a04fd3a40,0,0,8328.77,1,1
4777,1845,0x7eed27bb1ff37afafeb47ec614a8e27ed7e2572a0,160.75,0.53,322.55,2,2
4778,1846,0x7eee5b8c654a398e4474fc7789799c5ff13ef0f60,2.26,23045.9,46096.3,2,2
4779,1847,0x7ef4aef379a242776e392e9b135aead994f8fc6d0,0,0,192.87,1,1
4780,1848,0x7efd02ce4a2fe2ef1e86450805a01741e11cc2170,38281.1,72115,331188,3,3
4781,1849,0x7efdb3f14ce7ba5c94e875bd9c20bc78c028432d0,0,0,290.62,1,1
4782,1850,0x7f0308f263685efaf1dd62fba5bd8643ed761e980,25.06,0.49,76.17,3,2
4783,1851,0x7f22dd83cb95a28188c7060508f29da495ed806f0,0,8030.7,88337.7,0,11
4784,1852,0x7f2d5a30056373b0cbd5f01b6d85f387f534228d0,13.61,62.35,104339,1257,1399
4785,1853,0x7f2de04158b46a1133677630cbaa01e752761e8b0,73.23,34491,310858,6,9
4786,1854,0x7f3e43759d5675cdc7e815e7b684e925979b39260,0,18777.9,169001,0,9
4787,1855,0x7f45a9273ef1a72bb5a50bc1ab1f52729cfb81f00,0,0,78.85,1,1
4788,1856,0x7f49ce2db7f747a62857b623567fca39242ec5720,2359.42,2061.99,841716,251,121
4789,1857,0x7f4d815c696a02c1388f54d2eaac09cc712a2cfb0,161.45,0,322.9,2,1
4790,1858,0x7f515b823fd5ffd3c3659ffb14e2c6df3bf606030,161.74,0,323.48,2,2
4791,1859,0x7f5f2922a21b0e9a63d9ec94882ef612a8e01f0a0,827.85,1094.74,620748,45,533
4792,1860,0x7f5f6540c0ecaa4978247a1e0bdf5c1e4ca46d7d0,2.18,0,8.72,4,2
4793,1861,0x7f66df5b84e396bf765ff977dd87575782258bb90,10.07,23867.9,119390,5,5
4794,1862,0x7f6dbfdb618bb6bed9b9396a6a0cc9310386c8110,82.98,178.63,866443,2494,3692
4795,1863,0x7f6decc5dbb7aa4af8459fac9fdeaaf6da51bc820,31.52,18844.9,1000450,53,53
4796,1864,0x7f7391d21361e855acbd6e46a03dad4e90e4f8b00,47.76,1038.38,1223339,307,1164
4797,1865,0x7f764bba702a2c141622b31e91bf76163881aa2e0,164.07,0,328.15,2,1
4798,1866,0x7f784c88ff510e546dbf7eeaf7ad7aee7085e4110,13.61,10481,293848,28,28
4799,1867,0x7f79003d30552ca7a0dbe1ea1c05ba0e1696e57a0,0,4049.19,226755,0,56
4800,1868,0x7f7eb491181c326bb60db1a209d15ba5a681ae440,3.98,86.85,181.65,2,2
4801,1869,0x7f7f695f25ac3bad5ad41a7c444a1617d7fcc8f90,25.63,0,76.9,3,2
4802,1870,0x7f82d6d5637af00e512913c51987bf980291780f0,6789.34,24565.4,600924,27,17
4803,1871,0x7f960a5de0bacb65870f7974b1961460675d66ab0,7431.73,214.5,934271,52,2554
4804,1872,0x7fa679e9ea5b811f697eb266e38d8d3b404cea110,4111.73,28797.9,250926,12,7
4805,1873,0x7fb21ac4cd75d9de3e1c5d11d87bb904c01880fc0,59.7,68.33,681510,212,9788
4806,1874,0x7fb5727f5177d6960ed43d2035668c68f803d6210,0,18.97,40.97,1,2
4807,1875,0x7fb784d78cb37b5de025d1b1114356c65b04ef730,1337.57,11470.9,126747,9,10
4808,1876,0x7fbd3565ef39e3a968c28d3876699a21d15925080,47.06,85304.6,170703,2,2
4809,1877,0x7fbf3f9484884eb7ed021baa5733f2b7caff8de00,0,0,351.13,1,1
4810,1878,0x7fc103d5584cd67eeca6897cdf7693e467ba362a0,1060.09,115460,371911,133,2
4811,1879,0x7fc2412da19f0d0662aff56f08f9f6efd68ee5770,826.1,24969.2,1388632,79,53
4812,1880,0x7fc579de92f0363a395fc9961348f9495ca279840,0,17443,226758,0,13
4813,1881,0x7fc58ba1ca4e0032a4f3d0d4fe02f75edea4e16f0,0,6.72,272080,1,2
4814,1882,0x7fcb5bb6e8449b7db0e7c73e27a788f8ab7216950,0,3318.67,228988,0,69
4815,1883,0x7fcb5db306b72527725c18104ae52d8cb84270cc0,14550.3,58660.8,526109,16,5
4816,1884,0x7fdd6f588b0c82f9d2a1fb1985921e93a21936980,23.23,0,69.7,3,1
4817,1885,0x7fdf62fef5f6c3933f9b5e370ee3090a5b706b740,26051.5,1927.5,207418,7,13
4818,1886,0x7fe803bb200fc5118f441c3a516af0e853ff03d10,0,0,58.67,1,1
4819,1887,0x7fe9910b71b5041e9280faba5499b7e89bc23c2d0,0,36418.4,145674,0,4
4820,1888,0x7fe9a7c1005b395f2abd8364d5d35817a94f0aa50,3.77,8599.09,86028.6,10,10
4821,1889,0x7feae45378caa21e9b1845b8c7be17b4fa5ab0740,41872.9,4236.77,519422,12,4
4822,1890,0x7ff05442651fc3daa6d6a06f64cba30cad7b68b90,17.16,94.03,464661,3714,4264
4823,1891,0x800275d48a96dea161a7b75570b247079c59d7dd0,162.71,0.21,325.83,2,2
4824,1892,0x8006357446569c600e0b588948eaa480016727990,7192.69,58550,204421,4,3
4825,1893,0x8018ff8bad8373c7966c3f5fcbaa2648f8bf444f0,0,0,411.43,1,1
4826,1894,0x80225e73ab288a3134776a32040ae8847b2fa8ac0,1939.62,3434.53,51035.7,21,3
4827,1895,0x8028914b41d6f40f8eb360efeae17a7e807389ba0,0,1516.02,200114,0,132
4828,1896,0x802978f8f7bea8c6c072496c53d0e91e861194e50,1115.07,5865.13,1119188,767,45
4829,1897,0x8030e67682e60a293d0f4fbcc09ef20cdc9d33210,0,14172.2,226756,0,16
4830,1898,0x8039d5144aeea45641f35ec218d0939239d129540,160.03,0,320.05,2,1
4831,1899,0x804a23cbe3c8bf2d28c5df28a88159821b97da9a0,767.35,4817.13,362224,64,65
4832,1900,0x804cf3961a55e10f1674ae96007af61d25ff176a0,50055.7,0,150167,3,1
4833,1901,0x804e0946ddb388581cc41f6b60962bb0095da1220,16.86,0,67.45,4,1
4834,1902,0x805db46782407b7fb6a5800f8308782c76d25b5b0,73884.5,5.7,517237,7,8
4835,1903,0x8062ce1a57a837371099290ce1c55d496d5cadc60,0,1532.36,226789,0,148
4836,1904,0x80653e8849e9e8b3c385ce9b2a01e1368e8b242f0,7.53,183.78,750.15,2,4
4837,1905,0x80658e3657882cfa73fff0eb20c92aa5e948230c0,1144.57,3798.95,1028134,729,51
4838,1906,0x806715abd351814136dd28f3ab2543bf9c056a120,1685.53,2059.05,347546,150,46
4839,1907,0x806c2a351b76485be6b41ff8fd7b64d66bb29e770,0,5777.96,603020,1,104
4840,1908,0x806eef170a7db60a857c92bbcab9bf5adc61a4ff0,2543.62,9962.43,105348,14,7
4841,1909,0x80774287358c7691ca2f6cacbc7471325adf36170,78.96,2493.66,1148394,364,449
4842,1910,0x807766b83afdb1173d6ee38379a38479c8338f4f0,17.42,0,69.68,4,1
4843,1911,0x807b9487aaf00629b674bd6d02e4917453bc59390,0,456.65,1050284,0,2300
4844,1912,0x80804d1babfa53460429966925e9e6be3b65d3570,0,0,6.32,1,1
4845,1913,0x8082fb1f1dfaba87b25b0d9b615e45b2a882cdab0,4069.08,12653.7,581229,34,35
4846,1914,0x80862c2d379b0ab9757c2e55bef24433b959f3030,24831.2,16628.8,962676,16,34
4847,1915,0x8086e3df77eb98d4b46dbd4e3b660f371cc0bda00,21608.6,18271.1,108061,5,4
4848,1916,0x8088f636fd4284b27d0bf33b21fc95febb25ca230,0,11682.1,105139,0,9
4849,1917,0x808ae03b4b17771a4e2a2b47d502231a8d5e2f4c0,156.68,0,313.37,2,1
4850,1918,0x808b1d4a5f23549ab061c2f9a2435d48a273b1340,5.43,10080.1,30256.6,3,3
4851,1919,0x8091c294abae37d3667da741b9c13668f85a99260,0,0,1.87,1,1
4852,1920,0x80a4f098aa18b437e436c382b306fac5ccb522170,21.67,0,43.33,2,1
4853,1921,0x80a57953f154363dab76f509ea70c6f08757d6d50,30811.8,22.16,154103,5,2
4854,1922,0x80b3890cf876a90933a23b554ba5cee4520185790,79649.3,499.62,240447,3,3
4855,1923,0x80b51abe1f3a636d8e0a6d73c9891c8dc84e3bca0,2152.57,12849.3,120015,8,8
4856,1924,0x80b693970458548d0cde785b6feaa87808a9d70c0,0,0,10.78,1,1
4857,1925,0x80b9ce9976d18b5fdfd7148703b63521759886640,162.87,0.82,327.37,2,2
4858,1926,0x80bcd0f503e783870172df41a18fc9b3bab4a7390,0,19841.1,39682.3,0,2
4859,1927,0x80cc27c03ca9a036711ce8bd94cfd6bd79348ac60,1.29,0.74,5.35,3,2
4860,1928,0x80d8145d908e0cb10ddb3c378ddd85f24c5a176d0,161.45,0.82,324.53,2,2
4861,1929,0x80e6db644c334f73966127b485734370a31381b90,0,36984.2,258900,1,7
4862,1930,0x80ec6d429c4cadfdbcbe7992e53f14a3d9d7b9aa0,157.54,0,315.08,2,1
4863,1931,0x80ed5b6a64d8d149b2ea587898326b8cef5c48170,162.22,0.33,325.1,2,2
4864,1932,0x80f08f1744e4d6d204b76749e42a6e5b685f4dfc0,0,0,184.85,1,1
4865,1933,0x80f206b0d0eb98abac633d5fa35512b6a6dddcab0,729.4,16102.9,373284,4,23
4866,1934,0x80f48e5658dfbcea1e3409ef01309d29140f00980,0,0,12477.4,1,1
